49.2582	242.3425	CST1
50.9189	245.835	CST2
50.891	245.9516	CSTS
42.3767	237.106	CTPT
47.9754	238.3131	CULM
47.4233	236.7801	CUSH
45.6109	237.5039	CVO1
49.1529	238.0462	CWAK
51.0837	245.6533	CWAY
46.28	240.7237	DANP
42.7905	239.5807	DBLO
43.211	236.6585	DCSO
43.1188	236.7558	DDSN
48.7527	237.52	DEA2
47.4688	236.0739	DEEJ
49.1335	236.9847	DLTA
48.1368	242.8363	DMND
49.3226	240.375	DR2O
49.3226	240.375	DR4O
49.3224	240.3752	DRA3
49.3227	240.3755	DRA4
49.3226	240.375	DRAO
51.4753	247.395	DRMH
44.383	245.9614	DVCG
47.6561	241.8522	DVPT
47.7741	237.9198	DWH1
43.0309	239.2132	EGLI
45.5649	242.0716	ELGN
49.8731	232.8773	ELIZ
47.4976	237.2394	ELSR
43.5591	243.7717	EM01
44.0744	247.0725	EMIG
51.0657	245.7695	ENMX
45.4313	242.7119	ENTR
47.2062	238.0444	ENUM
51.0579	245.9387	EOC_
47.3293	240.4553	EPHR
44.8347	236.1292	EUCH
43.147	239.4196	FAND
47.6364	242.3456	FARW
49.4758	248.5596	FOR3
43.3643	239.3119	FOUR
47.0077	238.0401	FRFX
48.5352	236.9819	FRID
49.138	237.7123	FSRH
50.8287	244.7997	FTRS
46.2049	236.0439	FTS5
46.2052	236.044	FTS6
44.2919	242.7784	FWBD
51.0884	245.9714	GARY
43.986	247.9356	GBIG
44.5646	238.5607	GBN1
44.5592	238.4347	GBN2
44.5484	238.2874	GBN3
44.568	237.8979	GBN4
44.6021	237.764	GBN5
44.4249	238.5771	GBN6
46.9526	236.1979	GHCC
46.9525	236.1981	GHCL
51.3005	243.0157	GLDN
49.6815	233.8727	GLDR
46.0199	238.7113	GLNW
46.0198	238.7114	GLWD
45.8388	239.1853	GOBS
45.8287	239.1975	GOLY
47.089	240.1509	GORG
48.1436	242.3354	GRCK
46.7955	236.9774	GRMD
48.1947	237.8727	GRP4
42.9378	248.5784	GRRG
45.3644	239.2126	GRSV
42.4345	236.7026	GTPS
43.2441	246.7588	GTRG
45.7826	238.6724	GWN5
45.7826	238.6727	GWN6
47.2908	238.2119	HAHD
44.8724	242.9002	HALF
43.9628	247.8334	HAMG
46.1952	245.8271	HAML
51.6398	248.0565	HAN2
47.0193	237.0789	HGP1
43.5626	245.586	HLID
44.3776	236.8909	HLSY
50.6404	231.865	HOLB
43.7133	246.8999	HPIG
43.8659	242.3921	HRPR
44.7549	248.7978	HRSB
42.247	240.4358	HRTM
47.1917	239.0341	HTCH
44.1195	238.1506	HUSB
43.9275	246.9033	HWFG
42.1182	240.8516	HWKV
44.3303	247.0585	ICIG
42.9531	247.1719	IDA1
42.9444	247.1606	IDAB
44.0817	248.5451	IDAS
43.1992	247.5193	IDB1
43.6025	243.7284	IDB2
43.4816	247.9584	IDBB
43.1926	247.6459	IDBF
43.6117	243.6814	IDBO
43.8204	248.2165	IDBY
47.7416	243.2035	IDCA
44.5151	245.7799	IDCH
43.7461	248.8897	IDDR
44.1742	247.7641	IDDU
42.4234	247.8743	IDDY
43.8649	243.5245	IDEM
43.6166	243.7495	IDFB
47.5321	243.0676	IDFC
44.0092	243.0839	IDFL
43.5183	245.6866	IDHA
43.9086	243.798	IDHD
43.5186	247.948	IDIF
43.4095	248.7033	IDIR
42.6926	245.4828	IDJ2
43.687	245.6309	IDKM
44.6654	246.6565	IDLD
46.4089	242.9738	IDLW
43.606	243.6135	IDM1
43.9074	246.3972	IDMA
43.1376	244.3303	IDMH
43.7059	243.362	IDMI
42.3095	246.6301	IDML
43.7057	243.2988	IDMN
42.3366	248.7036	IDMO
43.2168	243.4489	IDMU
43.5823	243.43	IDNA
43.5482	246.9909	IDNL
45.9397	243.8787	IDNP
43.2054	243.2499	IDNR
43.2968	243.9441	IDOR
42.8729	247.5506	IDP1
42.8656	247.5682	IDPO
42.2091	248.064	IDPR
48.3127	243.4547	IDPY
43.7229	243.0375	IDRO
42.6615	246.2544	IDRU
45.1921	246.1031	IDSN
42.6863	248.4161	IDSS
42.5801	245.5251	IDT1
43.6529	243.7166	IDTD
42.5364	245.5524	IDTF
47.7144	243.0702	INW1
48.188	242.9701	INW2
46.3059	235.9606	IWAC
45.5231	237.0095	JIME
46.535	237.1621	JKPR
48.5624	237.5627	JOBO
48.4331	235.9461	JORD
46.2751	237.7824	JRO1
43.7438	241.9215	JUN1
46.6411	241.4427	KAHL
50.6902	239.6747	KAML
48.9555	240.564	KANA
51.2091	246.1811	KATN
49.8762	240.5428	KEL1
46.1182	237.1039	KELS
46.1979	240.8414	KENI
42.2242	238.2161	KFRC
49.8756	240.5422	KLO2
49.8774	240.5424	KLO3
48.3456	242.7275	KLSP
46.6432	241.4418	KLTS
49.8693	240.4192	KLWA
49.8696	240.4189	KLWN
50.6731	239.6213	KMLP
